idacidente;longitude;latitude;data;hora;log1;log2;predial1;regiao;tipo_acid;tipo_veic;dia_sem;periododia;sit_vitima;sexo;idade;fx_et;fatais
692369;-51,21387809;-30,02942741;15/02/2022;20:10:00;AV INDEPENDENCIA;R SANTO ANTONIO;739;CENTRO;ABALROAMENTO;MOTOCICLETA;TERÇA-FEIRA;NOITE;CONDUTOR;MASCULINO;27;26 A 35;0
686893;-51,15820662;-30,05798843;21/09/2021;17:40:00;R CAPITAO PEDRO WERLANG;;123;LESTE;NAO CADASTRADO;MOTOCICLETA;TERÇA-FEIRA;TARDE;CONDUTOR;MASCULINO;41;36 A 45;0
652965;-51,24989;-30,101424;25/09/2018;15:30:00;AV WENCESLAU ESCOBAR;;1286;SUL;COLISÃO;MOTOCICLETA;TERÇA-FEIRA;TARDE;CONDUTOR;MASCULINO;20;18 A 25;0
716632;-51,16955622;-30,0605578;17/02/2023;18:00:00;R PROF CRISTIANO FISCHER;AV BENTO GONCALVES;2402;LESTE;ABALROAMENTO;MOTOCICLETA;SEXTA-FEIRA;NOITE;CONDUTOR;MASCULINO;24;18 A 25;0
672737;-51,18397772;-30,05771922;26/05/2020;09:15:00;AV IPIRANGA;R DR SALVADOR FRANCA;5500;LESTE;ABALROAMENTO;AUTOMÓVEL;TERÇA-FEIRA;MANHÃ;CONDUTOR;FEMININO;33;26 A 35;0
728417;-51,22661796;-30,02772115;31/03/2023;19:00:00;R VOLUNTARIOS DA PATRIA;R CANCIO GOMES;;NORTE;COLISÃO;BICICLETA;SEXTA-FEIRA;NOITE;CONDUTOR;FEMININO;;NI;0
683202;-51,20126348;-30,07595749;01/05/2021;20:30:00;AV PROF OSCAR PEREIRA;;2953;SUL;COLISÃO;AUTOMÓVEL;SÁBADO;NOITE;CONDUTOR;MASCULINO;23;18 A 25;0
658609;-51,147326;-30,02874698;28/01/2019;12:00:00;R ERNESTO PELLANDA;;152;LESTE;QUEDA;MOTOCICLETA;SEGUNDA-FEIRA;TARDE;CONDUTOR;FEMININO;34;26 A 35;0
729362;-51,24758061;-30,0858283;25/04/2023;12:45:00;AV DIARIO DE NOTICIAS;;500;SUL;NAO CADASTRADO;AUTOMÓVEL;TERÇA-FEIRA;TARDE;CONDUTOR;MASCULINO;;NI;0
703673;-51,23182244;-30,04801247;01/12/2022;16:54:00;AV IPIRANGA;AV JOAQUIM PORTO VILLANOVA;;LESTE;ABALROAMENTO;MOTOCICLETA;QUINTA-FEIRA;TARDE;CONDUTOR;MASCULINO;;NI;0
731549;-51,15292564;-30,04170751;14/06/2023;13:10:00;AV PROTASIO ALVES;;5851;LESTE;ABALROAMENTO;MOTOCICLETA;QUARTA-FEIRA;TARDE;CONDUTOR;FEMININO;31;26 A 35;0
733444;-51,22598952;-30,11450534;18/07/2023;17:00:00;AV CAVALHADA;;4402;SUL;COLISÃO;MOTOCICLETA;TERÇA-FEIRA;TARDE;CONDUTOR;MASCULINO;38;36 A 45;0
661429;-51,18612822;-30,15626208;18/06/2019;12:18:00;AV EDGAR PIRES DE CASTRO;;540;SUL;ATROPELAMENTO;;TERÇA-FEIRA;TARDE;PEDESTRE;FEMININO;76;60 +;0
646675;-51,222436;-30,082619;20/04/2018;21:15:00;R ORFANOTROFIO;;950;SUL;ABALROAMENTO;MOTOCICLETA;SEXTA-FEIRA;NOITE;CONDUTOR;MASCULINO;27;26 A 35;0
683431;-51,1055139;-29,99752592;07/04/2020;14:15:00;AV DONARIO BRAGA;;145;NORTE;ABALROAMENTO;MOTOCICLETA;TERÇA-FEIRA;TARDE;CONDUTOR;MASCULINO;;NI;0
695972;-51,17677753;-29,98830189;26/05/2022;07:30:00;AV SEVERO DULLIUS;R PROF CLOVIS DUARTE;1899;NORTE;ABALROAMENTO;MOTOCICLETA;QUINTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;45;36 A 45;0
693149;-51,21860349;-30,08979429;11/03/2022;13:30:00;AV NONOAI;AV CRUZ ALTA;690;SUL;COLISÃO;AUTOMÓVEL;SEXTA-FEIRA;TARDE;CONDUTOR;MASCULINO;47;46 A 59;0
695275;-51,12104447;-30,03158473;08/05/2022;00:50:00;AV MANOEL ELIAS;;1800;NORTE;CHOQUE;AUTOMÓVEL;DOMINGO;MADRUGADA;OCUPANTE;MASCULINO;;NI;0
701181;-51,12994054;-30,09324498;02/10/2022;13:40:00;ESTR JOAO DE OLIVEIRA REMIAO;;2015;LESTE;COLISÃO;AUTOMÓVEL;DOMINGO;TARDE;OCUPANTE;FEMININO;42;36 A 45;0
679912;-51,13618;-30,01817859;03/03/2021;10:15:00;R DONA ADDA MASCARENHAS DE MORAES;;850;NORTE;ABALROAMENTO;MOTOCICLETA;QUARTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;47;46 A 59;0
736846;-51,13832599;-30,09537919;09/10/2023;23:15:00;ESTR SAO FRANCISCO;ESTR PEDREIRA I;915;LESTE;ABALROAMENTO;MOTOCICLETA;SEGUNDA-FEIRA;NOITE;CONDUTOR;MASCULINO;30;26 A 35;0
650220;-51,101091;-30,046045;23/07/2018;15:30:00;AV PROTASIO ALVES;;11451;LESTE;ABALROAMENTO;MOTOCICLETA;SEGUNDA-FEIRA;TARDE;CONDUTOR;MASCULINO;34;26 A 35;0
729005;-51,16393065;-30,00200864;14/04/2023;11:12:00;AV SERTORIO;;4016;NORTE;ABALROAMENTO;MOTOCICLETA;SEXTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;;NI;0
683629;-51,12427683;-30,00050064;10/12/2020;23:00:00;AV SALVADOR LEAO;;890;NORTE;CHOQUE;MOTOCICLETA;QUINTA-FEIRA;NOITE;CONDUTOR;MASCULINO;20;18 A 25;0
645851;-51,225317;-30,099866;18/03/2018;08:40:00;AV VICENTE MONTEGGIA;;557;SUL;CHOQUE;AUTOMÓVEL;DOMINGO;MANHÃ;CONDUTOR;MASCULINO;67;60 +;0
693927;-51,13642031;-30,01925168;31/03/2022;06:00:00;R DONA ADDA MASCARENHAS DE MORAES;;955;NORTE;ABALROAMENTO;BICICLETA;QUINTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;60;60 +;0
734465;-51,22637397;-30,1139997;26/07/2023;03:00:00;AV CAVALHADA;;4307;SUL;COLISÃO;MOTOCICLETA;QUARTA-FEIRA;MADRUGADA;CONDUTOR;MASCULINO;29;26 A 35;0
701471;-51,14128715;-30,04395818;11/10/2022;12:00:00;AV PROTASIO ALVES;;7200;LESTE;COLISÃO;MOTOCICLETA;TERÇA-FEIRA;TARDE;CONDUTOR;MASCULINO;41;36 A 45;0
702177;-51,19276491;-29,98250297;27/10/2022;13:05:00;AV A J RENNER;;1670;NORTE;ABALROAMENTO;BICICLETA;QUINTA-FEIRA;TARDE;CONDUTOR;MASCULINO;62;60 +;0
645613;-51,15203;-30,019773;09/03/2018;17:00:00;AV DO FORTE;;1041;NORTE;ATROPELAMENTO;;SEXTA-FEIRA;TARDE;PEDESTRE;FEMININO;32;26 A 35;0
737331;-51,22794602;-30,08674424;27/10/2023;21:45:00;R DONA CRISTINA;R ARAPEI;595;SUL;ABALROAMENTO;MOTOCICLETA;SEXTA-FEIRA;NOITE;CONDUTOR;MASCULINO;22;18 A 25;0
689967;-51,18823474;-30,05082716;01/12/2021;16:40:00;R ITABORAI;R CHILE;550;LESTE;ABALROAMENTO;MOTOCICLETA;QUARTA-FEIRA;TARDE;CONDUTOR;MASCULINO;42;36 A 45;0
653054;-51,125363;-30,079382;07/10/2018;18:15:00;R DOLORES DURAN;;300;LESTE;ABALROAMENTO;MOTOCICLETA;DOMINGO;NOITE;CONDUTOR;MASCULINO;22;18 A 25;0
698479;-51,18913129;-30,07041915;23/07/2022;21:15:00;AV CEL APARICIO BORGES;;2001;SUL;ABALROAMENTO;MOTOCICLETA;SÁBADO;NOITE;CONDUTOR;MASCULINO;30;26 A 35;0
677707;-51,16903782;-30,05553698;11/12/2020;09:50:00;AV IPIRANGA;R PROF CRISTIANO FISCHER;0;LESTE;ABALROAMENTO;MOTOCICLETA;SEXTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;20;18 A 25;0
735753;-51,23597564;-30,1010562;15/09/2023;23:45:00;R DR BARCELOS;;2316;SUL;ABALROAMENTO;MOTOCICLETA;SEXTA-FEIRA;NOITE;CONDUTOR;MASCULINO;;NI;0
737333;-51,11335956;-29,99201816;24/10/2023;08:06:00;R AFFONSO PAULO FEIJO;;25;NORTE;ABALROAMENTO;MOTOCICLETA;TERÇA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;42;36 A 45;0
736635;-51,20978117;-30,04542685;14/10/2023;03:05:00;AV IPIRANGA;;1700;LESTE;CAPOTAGEM;AUTOMÓVEL;SÁBADO;MADRUGADA;OCUPANTE;MASCULINO;;NI;0
734748;-51,20572738;-30,03729303;28/08/2023;16:00:00;AV PROTASIO ALVES;;230;LESTE;ATROPELAMENTO;;SEGUNDA-FEIRA;TARDE;PEDESTRE;MASCULINO;59;46 A 59;0
696929;-51,1610397;-30,04170609;19/06/2022;22:29:00;R DR MURTINHO;R CARUMBE;;LESTE;ABALROAMENTO;MOTOCICLETA;DOMINGO;NOITE;CONDUTOR;MASCULINO;52;46 A 59;0
686990;-51,11179814;-30,00999989;15/09/2021;23:16:00;AV DR RUBEM KNIJNIK;;545;NORTE;CHOQUE;AUTOMÓVEL;QUARTA-FEIRA;NOITE;CONDUTOR;MASCULINO;25;18 A 25;0
716237;-51,20058656;-30,00179067;10/02/2023;15:25:00;AV PRESIDENTE FRANKLIN ROOSEVELT;R DR JOAO INACIO;;NORTE;ABALROAMENTO;MOTOCICLETA;SEXTA-FEIRA;TARDE;CONDUTOR;MASCULINO;;NI;0
701141;-51,22746324;-30,05989091;03/10/2022;00:45:00;R SILVEIRO;R BARAO DO CERRO LARGO;;SUL;ABALROAMENTO;MOTOCICLETA;SEGUNDA-FEIRA;MADRUGADA;CONDUTOR;MASCULINO;;NI;0
694916;-51,11213143;-30,03639755;29/04/2022;17:13:00;R DEODORO;;930;LESTE;NAO CADASTRADO;MOTOCICLETA;SEXTA-FEIRA;TARDE;CONDUTOR;MASCULINO;43;36 A 45;0
698988;-51,21330389;-30,06272296;14/08/2022;22:30:00;AV CEL GASTAO HASLOCHER MAZERON;;173;SUL;COLISÃO;MOTOCICLETA;DOMINGO;NOITE;CONDUTOR;MASCULINO;23;18 A 25;0
692963;-51,23553611;-30,10831156;05/03/2022;14:10:00;R PROF DR JOAO PITTA PINHEIRO FILHO;R LANDEL DE MOURA;176;SUL;ABALROAMENTO;AUTOMÓVEL;SÁBADO;TARDE;CONDUTOR;MASCULINO;42;36 A 45;0
697111;-51,19505869;-30,03768642;17/06/2022;15:47:00;R PASSO DA PATRIA;;73;LESTE;ATROPELAMENTO;;SEXTA-FEIRA;TARDE;PEDESTRE;FEMININO;;NI;0
685222;-51,22721354;-30,0383358;04/08/2021;16:35:00;AV LOUREIRO DA SILVA;;1200;CENTRO;COLISÃO;MOTOCICLETA;QUARTA-FEIRA;TARDE;CONDUTOR;MASCULINO;54;46 A 59;0
644009;-51,120242;-30,033093;16/01/2018;10:53:00;R SEIS DE NOVEMBRO;;95;NORTE;ATROPELAMENTO;;TERÇA-FEIRA;MANHÃ;PEDESTRE;MASCULINO;34;26 A 35;0
673599;-51,15952134;-29,99871212;05/07/2020;18:00:00;AV SERTORIO;R DIAMANTINA;4500;NORTE;ABALROAMENTO;MOTOCICLETA;DOMINGO;NOITE;CONDUTOR;MASCULINO;33;26 A 35;0
731307;-51,22910439;-30,09410918;07/06/2023;14:20:00;R FLORINHA;AV CAVALHADA;;SUL;ABALROAMENTO;MOTOCICLETA;QUARTA-FEIRA;TARDE;CONDUTOR;MASCULINO;;NI;0
734596;-51,21394995;-30,05743339;25/08/2023;21:00:00;AV DR CARLOS BARBOSA;;171;SUL;ABALROAMENTO;AUTOMÓVEL;SEXTA-FEIRA;NOITE;CONDUTOR;MASCULINO;28;26 A 35;0
687088;-51,18489598;-30,01157361;24/09/2021;19:40:00;R AMERICO VESPUCIO;;892;NORTE;NAO CADASTRADO;MOTOCICLETA;SEXTA-FEIRA;NOITE;CONDUTOR;FEMININO;26;26 A 35;0
679369;-51,1208759;-30,01464265;30/01/2021;08:00:00;R TRES MIL CINQUENTA TRES;;0;NORTE;ATROPELAMENTO;AUTOMÓVEL;SÁBADO;MANHÃ;PEDESTRE;MASCULINO;51;46 A 59;0
650998;-51,201629;-30,02998;22/08/2018;15:30:00;AV GOETHE;;71;LESTE;ATROPELAMENTO;;QUARTA-FEIRA;TARDE;PEDESTRE;FEMININO;43;36 A 45;0
679317;-51,20407275;-29,99859166;09/02/2021;01:20:00;AV SERTORIO;;140;NORTE;ABALROAMENTO;MOTOCICLETA;TERÇA-FEIRA;MADRUGADA;CONDUTOR;MASCULINO;22;18 A 25;0
653162;-51,229352;-30,047481;13/07/2018;17:17:00;AV IPIRANGA;AV BORGES DE MEDEIROS;0;CENTRO;COLISÃO;MOTOCICLETA;SEXTA-FEIRA;TARDE;CONDUTOR;MASCULINO;42;36 A 45;0
700657;-51,21538042;-30,02521239;23/09/2022;06:40:00;AV CRISTOVAO COLOMBO;R MARECHAL JOSE INACIO DA SILVA;;NORTE;ABALROAMENTO;MOTOCICLETA;SEXTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;;NI;0
697363;-51,215403;-30,04255804;29/06/2022;06:26:00;AV JOAO PESSOA;;1309;CENTRO;ATROPELAMENTO;;QUARTA-FEIRA;MANHÃ;PEDESTRE;MASCULINO;39;36 A 45;0
734835;-51,18419548;-30,05293703;30/08/2023;18:35:00;R FRANCISCO FRAGA FEIJO;;243;LESTE;ATROPELAMENTO;;QUARTA-FEIRA;NOITE;PEDESTRE;FEMININO;32;26 A 35;0
685961;-51,1311734;-30,01778156;23/08/2021;23:30:00;R TEN ARY TARRAGO;;2795;NORTE;COLISÃO;AUTOMÓVEL;SEGUNDA-FEIRA;NOITE;OCUPANTE;FEMININO;53;46 A 59;0
684803;-51,14505493;-30,04301411;23/07/2021;10:50:00;AV PROTASIO ALVES;;6639;LESTE;COLISÃO;AUTOMÓVEL;SEXTA-FEIRA;MANHÃ;CONDUTOR;FEMININO;39;36 A 45;0
715618;-51,10734735;-30,03587585;20/01/2023;05:47:00;AV DELEGADO ELY CORREA PRADO;;920;LESTE;ATROPELAMENTO;;SEXTA-FEIRA;MADRUGADA;PEDESTRE;MASCULINO;65;60 +;0
667358;-51,13564432;-30,04260737;17/11/2019;17:45:00;AV PROTASIO ALVES;;7500;LESTE;ABALROAMENTO;AUTOMÓVEL;DOMINGO;TARDE;CONDUTOR;MASCULINO;27;26 A 35;0
668966;-51,17458185;-30,09828289;10/12/2019;12:00:00;AV PROF OSCAR PEREIRA;;6860;SUL;QUEDA;MOTOCICLETA;TERÇA-FEIRA;TARDE;CONDUTOR;MASCULINO;42;36 A 45;0
703632;-51,2410554;-30,03541008;02/12/2022;10:50:00;AV EDVALDO PEREIRA PAIVA;AV LOUREIRO DA SILVA;;CENTRO;COLISÃO;MOTOCICLETA;SEXTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;55;46 A 59;0
687364;-51,19242304;-30,05336781;03/10/2021;19:20:00;AV IPIRANGA;;4610;LESTE;ABALROAMENTO;MOTOCICLETA;DOMINGO;NOITE;CONDUTOR;MASCULINO;26;26 A 35;0
691877;-51,2096488;-30,03642229;02/02/2022;10:40:00;AV OSVALDO ARANHA;;1308;CENTRO;COLISÃO;MOTOCICLETA;QUARTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;33;26 A 35;0
687234;-51,21215533;-30,04671986;28/09/2021;16:28:00;AV IPIRANGA;AV JOAO PESSOA;1470;LESTE;ATROPELAMENTO;;TERÇA-FEIRA;TARDE;PEDESTRE;MASCULINO;58;46 A 59;0
700026;-51,1151074;-29,99237367;08/09/2022;08:30:00;AV FRANCISCO SILVEIRA BITENCOURT;;1360;NORTE;ABALROAMENTO;MOTOCICLETA;QUINTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;;NI;0
716654;-51,09722255;-30,13620663;21/02/2023;17:00:00;ESTR JOAO ANTONIO SILVEIRA;;7455;LESTE;ABALROAMENTO;MOTOCICLETA;TERÇA-FEIRA;TARDE;CONDUTOR;MASCULINO;18;18 A 25;0
684232;-51,23550832;-30,03103685;02/07/2021;15:00:00;R GEN BENTO MARTINS;R SETE DE SETEMBRO;54;CENTRO;NAO CADASTRADO;MOTOCICLETA;SEXTA-FEIRA;TARDE;CONDUTOR;MASCULINO;;NI;0
699813;-51,20666281;-30,11773115;01/02/2023;07:50:00;ESTR CRISTIANO KRAEMER;;47;SUL;ABALROAMENTO;MOTOCICLETA;QUARTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;;NI;0
654929;-51,13030136;-30,00079805;06/12/2018;01:00:00;AV SERTORIO;R ZEFERINO DIAS;9001;NORTE;ABALROAMENTO;MOTOCICLETA;QUINTA-FEIRA;MADRUGADA;CONDUTOR;MASCULINO;23;18 A 25;0
737457;-51,23099008;-30,06150833;29/10/2023;19:43:00;AV PADRE CACIQUE;;230;SUL;ABALROAMENTO;MOTOCICLETA;DOMINGO;NOITE;CONDUTOR;MASCULINO;22;18 A 25;0
672835;-51,23896837;-30,08458704;15/05/2020;19:00:00;AV DIVISA;AV CHUI;1;SUL;ATROPELAMENTO;;SEXTA-FEIRA;NOITE;PEDESTRE;MASCULINO;24;18 A 25;0
681831;-51,22204095;-30,03499833;04/05/2021;18:00:00;AV LOUREIRO DA SILVA;;2000;CENTRO;COLISÃO;AUTOMÓVEL;TERÇA-FEIRA;NOITE;CONDUTOR;MASCULINO;;NI;0
705168;-51,17938337;-30,04688947;09/01/2023;17:50:00;R SAICA;;382;LESTE;COLISÃO;MOTOCICLETA;SEGUNDA-FEIRA;TARDE;CONDUTOR;MASCULINO;30;26 A 35;0
680757;-51,2019217;-30,05133487;29/03/2021;15:15:00;R SAO LUIZ;R VEADOR PORTO;875;LESTE;ABALROAMENTO;MOTOCICLETA;SEGUNDA-FEIRA;TARDE;CONDUTOR;MASCULINO;32;26 A 35;0
699246;-51,17123381;-30,04756046;19/08/2022;17:45:00;R SAO MATEUS;;691;LESTE;ABALROAMENTO;AUTOMÓVEL;SEXTA-FEIRA;TARDE;CONDUTOR;FEMININO;41;36 A 45;0
696775;-51,1974409;-30,03921827;16/06/2022;23:15:00;R SANTA CECILIA;;1864;LESTE;QUEDA;MOTOCICLETA;QUINTA-FEIRA;NOITE;CONDUTOR;MASCULINO;38;36 A 45;0
686985;-51,1155262;-30,01554948;16/09/2021;07:05:00;AV BALTAZAR DE OLIVEIRA GARCIA;;2991;NORTE;COLISÃO;MOTOCICLETA;QUINTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;29;26 A 35;0
690638;-51,19718493;-29,99597957;22/12/2021;16:40:00;AV A J RENNER;;124;NORTE;NAO CADASTRADO;MOTOCICLETA;QUARTA-FEIRA;TARDE;CONDUTOR;MASCULINO;31;26 A 35;0
730054;-51,15173962;-30,03615482;07/05/2023;00:10:00;AV SATURNINO DE BRITO;;653;LESTE;CAPOTAGEM;AUTOMÓVEL;DOMINGO;MADRUGADA;OCUPANTE;FEMININO;27;26 A 35;0
679118;-51,20447991;-30,03767553;02/02/2021;20:50:00;AV PROTASIO ALVES;;395;LESTE;ABALROAMENTO;MOTOCICLETA;TERÇA-FEIRA;NOITE;CONDUTOR;MASCULINO;24;18 A 25;0
687222;-51,22062995;-30,16102281;28/09/2021;07:55:00;AV SERRARIA;;1965;SUL;ABALROAMENTO;MOTOCICLETA;TERÇA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;27;26 A 35;0
696819;-51,22468943;-30,03039502;17/06/2022;15:20:00;R DR FLORES;;348;CENTRO;ABALROAMENTO;TÁXI;SEXTA-FEIRA;TARDE;CONDUTOR;MASCULINO;67;60 +;0
702549;-51,21236626;-30,08196339;02/11/2022;21:52:00;AV TERESOPOLIS;;3392;SUL;NAO CADASTRADO;MOTOCICLETA;QUARTA-FEIRA;NOITE;CONDUTOR;MASCULINO;32;26 A 35;0
716553;-51,20250238;-30,05038404;10/02/2023;22:20:00;R SAO LUIZ;;890;LESTE;ABALROAMENTO;MOTOCICLETA;SEXTA-FEIRA;NOITE;CONDUTOR;MASCULINO;38;36 A 45;0
703589;-51,20849871;-30,00621972;01/12/2022;08:20:00;R VOLUNTARIOS DA PATRIA;;3223;NORTE;ATROPELAMENTO;;QUINTA-FEIRA;MANHÃ;PEDESTRE;MASCULINO;;NI;0
645208;-51,115255;-29,981599;24/02/2018;06:00:00;AV ASSIS BRASIL;;8500;NORTE;CAPOTAGEM;AUTOMÓVEL;SÁBADO;MANHÃ;OCUPANTE;FEMININO;23;18 A 25;0
730219;-51,19440556;-30,01339616;15/05/2023;00:00:00;AV SAO PEDRO;;1533;NORTE;CHOQUE;AUTOMÓVEL;SEGUNDA-FEIRA;MADRUGADA;CONDUTOR;MASCULINO;31;26 A 35;0
651532;-51,10415;-30,124411;02/09/2018;00:40:00;ESTR JOAO DE OLIVEIRA REMIAO;;6755;LESTE;ABALROAMENTO;;DOMINGO;MADRUGADA;NAO INFORMADO;FEMININO;30;26 A 35;0
734028;-51,13643263;-30,0303066;29/07/2023;20:25:00;R CONCORDE;;15;NORTE;COLISÃO;AUTOMÓVEL;SÁBADO;NOITE;OCUPANTE;FEMININO;31;26 A 35;0
737164;-51,21678734;-30,15721513;22/10/2023;19:39:00;R HEITOR KRAMER;;261;SUL;ABALROAMENTO;AUTOMÓVEL;DOMINGO;NOITE;OCUPANTE;MASCULINO;31;26 A 35;0
731788;-51,15860934;-30,04097977;20/06/2023;20:00:00;AV PROTASIO ALVES;;5315;LESTE;QUEDA;MOTOCICLETA;TERÇA-FEIRA;NOITE;OCUPANTE;FEMININO;21;18 A 25;0
731235;-51,16119071;-30,0255376;02/06/2023;23:10:00;R ANTONIO CARLOS BERTA;;255;NORTE;ATROPELAMENTO;MOTOCICLETA;SEXTA-FEIRA;NOITE;PEDESTRE;MASCULINO;39;36 A 45;0
727721;-51,17447965;-30,10911262;16/02/2023;15:30:00;AV PROF OSCAR PEREIRA;;8300;SUL;ABALROAMENTO;MOTOCICLETA;QUINTA-FEIRA;TARDE;CONDUTOR;MASCULINO;41;36 A 45;0
736415;-51,17962123;-30,09293333;01/10/2023;07:05:00;AV PROF OSCAR PEREIRA;;6000;SUL;ABALROAMENTO;MOTOCICLETA;DOMINGO;MANHÃ;CONDUTOR;FEMININO;42;36 A 45;0
679579;-51,19894221;-30,15868657;19/02/2021;13:27:00;AV CELESTINO BERTOLUCCI;R ALVARO PEDRO DA ROSA;0;SUL;ABALROAMENTO;MOTOCICLETA;SEXTA-FEIRA;TARDE;CONDUTOR;MASCULINO;19;18 A 25;0
684708;-51,17071727;-30,04215715;06/07/2021;08:50:00;R SAO MATEUS;AV JORDAO;135;NORTE;ABALROAMENTO;MOTOCICLETA;TERÇA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;19;18 A 25;0
703761;-51,15757902;-30,01637702;05/12/2022;16:20:00;R MARCO POLO;R DOM DIOGO DE SOUZA;;NORTE;QUEDA;MOTOCICLETA;SEGUNDA-FEIRA;TARDE;CONDUTOR;MASCULINO;23;18 A 25;0
647640;-51,249468;-30,101104;13/05/2018;16:30:00;AV WENCESLAU ESCOBAR;;1275;SUL;QUEDA;ÔNIBUS URBANO;DOMINGO;TARDE;OCUPANTE;FEMININO;64;60 +;0
686838;-51,1226176;-30,03881224;17/09/2021;21:50:00;AV PROTASIO ALVES;;8901;LESTE;NAO CADASTRADO;MOTOCICLETA;SEXTA-FEIRA;NOITE;CONDUTOR;MASCULINO;27;26 A 35;0
690131;-51,19834907;-30,00018605;06/12/2021;09:46:00;AV SERTORIO;AV PERNAMBUCO;735;NORTE;ABALROAMENTO;MOTOCICLETA;SEGUNDA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;60;60 +;0
681985;-51,21392251;-30,08315231;11/05/2021;16:00:00;AV TERESOPOLIS;;3529;SUL;QUEDA;MOTOCICLETA;TERÇA-FEIRA;TARDE;CONDUTOR;MASCULINO;24;18 A 25;0
716081;-51,12020476;-30,02558814;06/02/2023;07:30:00;AV MANOEL ELIAS;;873;NORTE;ABALROAMENTO;MOTOCICLETA;SEGUNDA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;;NI;0
646691;-51,108326;-30,016263;21/04/2018;14:00:00;AV BALTAZAR DE OLIVEIRA GARCIA;;3710;NORTE;ABALROAMENTO;AUTOMÓVEL;SÁBADO;TARDE;OCUPANTE;FEMININO;32;26 A 35;0
703649;-51,09514142;-30,00887177;03/12/2022;21:40:00;AV MAURICIO SELIGMAN;;292;NORTE;COLISÃO;BICICLETA;SÁBADO;NOITE;CONDUTOR;MASCULINO;;NI;0
702446;-51,13558965;-30,00998497;31/10/2022;00:20:00;AV BALTAZAR DE OLIVEIRA GARCIA;;898;NORTE;CHOQUE;AUTOMÓVEL;SEGUNDA-FEIRA;MADRUGADA;CONDUTOR;FEMININO;30;26 A 35;0
646105;-51,153986;-30,041549;23/03/2018;06:50:00;AV PROTASIO ALVES;AV SATURNINO DE BRITO;0;LESTE;COLISÃO;;SEXTA-FEIRA;MANHÃ;PEDESTRE;MASCULINO;34;26 A 35;0
732926;-51,22869357;-30,09698471;17/07/2023;19:50:00;AV CAVALHADA;;2129;SUL;ATROPELAMENTO;;SEGUNDA-FEIRA;NOITE;PEDESTRE;MASCULINO;28;26 A 35;0
702623;-51,10478633;-30,12434708;05/11/2022;10:30:00;ESTR JOAO DE OLIVEIRA REMIAO;;6634;LESTE;ABALROAMENTO;MOTOCICLETA;SÁBADO;MANHÃ;OCUPANTE;MASCULINO;23;18 A 25;0
704405;-51,17429771;-30,0985291;15/12/2022;10:30:00;AV PROF OSCAR PEREIRA;;6927;SUL;COLISÃO;MOTOCICLETA;QUINTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;39;36 A 45;0
703767;-51,19365697;-30,01144743;29/11/2022;16:10:00;AV BENJAMIN CONSTANT;;1111;NORTE;ABALROAMENTO;MOTOCICLETA;TERÇA-FEIRA;TARDE;CONDUTOR;MASCULINO;22;18 A 25;0
650186;-51,159367;-30,010646;22/07/2018;14:15:00;AV ASSIS BRASIL;R DOMINGOS RUBBO;0;NORTE;COLISÃO;MOTOCICLETA;DOMINGO;TARDE;CONDUTOR;MASCULINO;43;36 A 45;0
716886;-51,15969593;-30,1612284;01/03/2023;08:06:00;AV EDGAR PIRES DE CASTRO;;3295;SUL;ABALROAMENTO;MOTOCICLETA;QUARTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;;NI;0
678263;-51,20033545;-30,03917502;07/01/2021;13:00:00;AV PROTASIO ALVES;;778;LESTE;ABALROAMENTO;AUTOMÓVEL;QUINTA-FEIRA;TARDE;OCUPANTE;FEMININO;48;46 A 59;0
698183;-51,22135063;-30,08580459;06/06/2022;18:40:00;AV CRUZ ALTA;;48;SUL;QUEDA;MOTOCICLETA;SEGUNDA-FEIRA;NOITE;CONDUTOR;MASCULINO;35;26 A 35;0
717169;-51,1985026;-30,01285621;06/03/2023;13:01:00;R BUARQUE DE MACEDO;AV AMAZONAS;439;NORTE;ABALROAMENTO;AUTOMÓVEL;SEGUNDA-FEIRA;TARDE;CONDUTOR;MASCULINO;;NI;0
734454;-51,14171663;-30,04407216;22/08/2023;16:30:00;AV PROTASIO ALVES;;7157;LESTE;COLISÃO;MOTOCICLETA;TERÇA-FEIRA;TARDE;CONDUTOR;MASCULINO;33;26 A 35;0
